# Selection   : all
# Cells       : 400
# Volume      : 1.000000e+00
# Time        	min(U)
13.2          	(-2.262407e-01 -4.850223e-01 0.000000e+00)
13.21         	(-2.262408e-01 -4.850228e-01 0.000000e+00)
13.22         	(-2.262410e-01 -4.850233e-01 0.000000e+00)
13.23         	(-2.262411e-01 -4.850237e-01 0.000000e+00)
13.24         	(-2.262412e-01 -4.850242e-01 0.000000e+00)
13.25         	(-2.262414e-01 -4.850246e-01 0.000000e+00)
13.26         	(-2.262415e-01 -4.850251e-01 0.000000e+00)
13.27         	(-2.262416e-01 -4.850255e-01 0.000000e+00)
13.28         	(-2.262418e-01 -4.850259e-01 0.000000e+00)
13.29         	(-2.262419e-01 -4.850264e-01 0.000000e+00)
13.3          	(-2.262420e-01 -4.850268e-01 0.000000e+00)
13.31         	(-2.262422e-01 -4.850273e-01 0.000000e+00)
13.32         	(-2.262423e-01 -4.850277e-01 0.000000e+00)
13.33         	(-2.262424e-01 -4.850281e-01 0.000000e+00)
13.34         	(-2.262425e-01 -4.850286e-01 0.000000e+00)
13.35         	(-2.262427e-01 -4.850290e-01 0.000000e+00)
13.36         	(-2.262428e-01 -4.850294e-01 0.000000e+00)
13.37         	(-2.262429e-01 -4.850298e-01 0.000000e+00)
13.38         	(-2.262430e-01 -4.850303e-01 0.000000e+00)
13.39         	(-2.262432e-01 -4.850307e-01 0.000000e+00)
13.4          	(-2.262433e-01 -4.850311e-01 0.000000e+00)
13.41         	(-2.262434e-01 -4.850315e-01 0.000000e+00)
13.42         	(-2.262435e-01 -4.850319e-01 0.000000e+00)
13.43         	(-2.262437e-01 -4.850323e-01 0.000000e+00)
13.44         	(-2.262438e-01 -4.850328e-01 0.000000e+00)
13.45         	(-2.262440e-01 -4.850332e-01 0.000000e+00)
13.46         	(-2.262441e-01 -4.850336e-01 0.000000e+00)
13.47         	(-2.262442e-01 -4.850340e-01 0.000000e+00)
13.48         	(-2.262444e-01 -4.850344e-01 0.000000e+00)
13.49         	(-2.262445e-01 -4.850348e-01 0.000000e+00)
13.5          	(-2.262446e-01 -4.850352e-01 0.000000e+00)
13.51         	(-2.262448e-01 -4.850356e-01 0.000000e+00)
13.52         	(-2.262449e-01 -4.850360e-01 0.000000e+00)
13.53         	(-2.262450e-01 -4.850364e-01 0.000000e+00)
13.54         	(-2.262452e-01 -4.850368e-01 0.000000e+00)
13.55         	(-2.262453e-01 -4.850372e-01 0.000000e+00)
13.56         	(-2.262454e-01 -4.850376e-01 0.000000e+00)
13.57         	(-2.262456e-01 -4.850379e-01 0.000000e+00)
13.58         	(-2.262457e-01 -4.850383e-01 0.000000e+00)
13.59         	(-2.262458e-01 -4.850387e-01 0.000000e+00)
13.6          	(-2.262459e-01 -4.850391e-01 0.000000e+00)
13.61         	(-2.262461e-01 -4.850395e-01 0.000000e+00)
13.62         	(-2.262462e-01 -4.850399e-01 0.000000e+00)
13.63         	(-2.262463e-01 -4.850402e-01 0.000000e+00)
13.64         	(-2.262464e-01 -4.850406e-01 0.000000e+00)
13.65         	(-2.262466e-01 -4.850410e-01 0.000000e+00)
13.66         	(-2.262467e-01 -4.850414e-01 0.000000e+00)
13.67         	(-2.262468e-01 -4.850417e-01 0.000000e+00)
13.68         	(-2.262469e-01 -4.850421e-01 0.000000e+00)
13.69         	(-2.262471e-01 -4.850425e-01 0.000000e+00)
13.7          	(-2.262472e-01 -4.850428e-01 0.000000e+00)
13.71         	(-2.262473e-01 -4.850432e-01 0.000000e+00)
13.72         	(-2.262474e-01 -4.850436e-01 0.000000e+00)
13.73         	(-2.262475e-01 -4.850439e-01 0.000000e+00)
13.74         	(-2.262477e-01 -4.850443e-01 0.000000e+00)
13.75         	(-2.262478e-01 -4.850446e-01 0.000000e+00)
13.76         	(-2.262479e-01 -4.850450e-01 0.000000e+00)
13.77         	(-2.262480e-01 -4.850453e-01 0.000000e+00)
13.78         	(-2.262481e-01 -4.850457e-01 0.000000e+00)
13.79         	(-2.262482e-01 -4.850460e-01 0.000000e+00)
13.8          	(-2.262483e-01 -4.850464e-01 0.000000e+00)
13.81         	(-2.262485e-01 -4.850467e-01 0.000000e+00)
13.82         	(-2.262486e-01 -4.850471e-01 0.000000e+00)
13.83         	(-2.262487e-01 -4.850474e-01 0.000000e+00)
13.84         	(-2.262488e-01 -4.850478e-01 0.000000e+00)
13.85         	(-2.262489e-01 -4.850481e-01 0.000000e+00)
13.86         	(-2.262490e-01 -4.850485e-01 0.000000e+00)
13.87         	(-2.262491e-01 -4.850488e-01 0.000000e+00)
13.88         	(-2.262492e-01 -4.850491e-01 0.000000e+00)
13.89         	(-2.262493e-01 -4.850495e-01 0.000000e+00)
13.9          	(-2.262494e-01 -4.850498e-01 0.000000e+00)
13.91         	(-2.262496e-01 -4.850501e-01 0.000000e+00)
13.92         	(-2.262497e-01 -4.850505e-01 0.000000e+00)
13.93         	(-2.262498e-01 -4.850508e-01 0.000000e+00)
13.94         	(-2.262499e-01 -4.850511e-01 0.000000e+00)
13.95         	(-2.262500e-01 -4.850514e-01 0.000000e+00)
13.96         	(-2.262501e-01 -4.850518e-01 0.000000e+00)
13.97         	(-2.262502e-01 -4.850521e-01 0.000000e+00)
13.98         	(-2.262503e-01 -4.850524e-01 0.000000e+00)
13.99         	(-2.262504e-01 -4.850527e-01 0.000000e+00)
14            	(-2.262505e-01 -4.850531e-01 0.000000e+00)
14.01         	(-2.262506e-01 -4.850534e-01 0.000000e+00)
14.02         	(-2.262507e-01 -4.850537e-01 0.000000e+00)
14.03         	(-2.262508e-01 -4.850540e-01 0.000000e+00)
14.04         	(-2.262509e-01 -4.850543e-01 0.000000e+00)
14.05         	(-2.262510e-01 -4.850546e-01 0.000000e+00)
14.06         	(-2.262511e-01 -4.850549e-01 0.000000e+00)
14.07         	(-2.262512e-01 -4.850552e-01 0.000000e+00)
14.08         	(-2.262513e-01 -4.850555e-01 0.000000e+00)
14.09         	(-2.262514e-01 -4.850559e-01 0.000000e+00)
14.1          	(-2.262515e-01 -4.850562e-01 0.000000e+00)
14.11         	(-2.262516e-01 -4.850565e-01 0.000000e+00)
14.12         	(-2.262517e-01 -4.850568e-01 0.000000e+00)
14.13         	(-2.262517e-01 -4.850571e-01 0.000000e+00)
14.14         	(-2.262518e-01 -4.850574e-01 0.000000e+00)
14.15         	(-2.262519e-01 -4.850577e-01 0.000000e+00)
14.16         	(-2.262520e-01 -4.850580e-01 0.000000e+00)
14.17         	(-2.262521e-01 -4.850583e-01 0.000000e+00)
14.18         	(-2.262522e-01 -4.850585e-01 0.000000e+00)
14.19         	(-2.262523e-01 -4.850588e-01 0.000000e+00)
14.2          	(-2.262524e-01 -4.850591e-01 0.000000e+00)
14.21         	(-2.262525e-01 -4.850594e-01 0.000000e+00)
14.22         	(-2.262526e-01 -4.850597e-01 0.000000e+00)
14.23         	(-2.262527e-01 -4.850600e-01 0.000000e+00)
14.24         	(-2.262527e-01 -4.850603e-01 0.000000e+00)
14.25         	(-2.262528e-01 -4.850606e-01 0.000000e+00)
14.26         	(-2.262529e-01 -4.850608e-01 0.000000e+00)
14.27         	(-2.262530e-01 -4.850611e-01 0.000000e+00)
14.28         	(-2.262531e-01 -4.850614e-01 0.000000e+00)
14.29         	(-2.262532e-01 -4.850617e-01 0.000000e+00)
14.3          	(-2.262533e-01 -4.850620e-01 0.000000e+00)
14.31         	(-2.262534e-01 -4.850622e-01 0.000000e+00)
14.32         	(-2.262534e-01 -4.850625e-01 0.000000e+00)
14.33         	(-2.262535e-01 -4.850628e-01 0.000000e+00)
14.34         	(-2.262536e-01 -4.850631e-01 0.000000e+00)
14.35         	(-2.262537e-01 -4.850633e-01 0.000000e+00)
14.36         	(-2.262538e-01 -4.850636e-01 0.000000e+00)
14.37         	(-2.262539e-01 -4.850639e-01 0.000000e+00)
14.38         	(-2.262540e-01 -4.850641e-01 0.000000e+00)
14.39         	(-2.262540e-01 -4.850644e-01 0.000000e+00)
14.4          	(-2.262541e-01 -4.850647e-01 0.000000e+00)
14.41         	(-2.262542e-01 -4.850649e-01 0.000000e+00)
14.42         	(-2.262543e-01 -4.850652e-01 0.000000e+00)
14.43         	(-2.262544e-01 -4.850654e-01 0.000000e+00)
14.44         	(-2.262544e-01 -4.850657e-01 0.000000e+00)
14.45         	(-2.262545e-01 -4.850660e-01 0.000000e+00)
14.46         	(-2.262546e-01 -4.850662e-01 0.000000e+00)
14.47         	(-2.262547e-01 -4.850665e-01 0.000000e+00)
14.48         	(-2.262548e-01 -4.850667e-01 0.000000e+00)
14.49         	(-2.262548e-01 -4.850670e-01 0.000000e+00)
14.5          	(-2.262549e-01 -4.850672e-01 0.000000e+00)
14.51         	(-2.262550e-01 -4.850675e-01 0.000000e+00)
14.52         	(-2.262551e-01 -4.850677e-01 0.000000e+00)
14.53         	(-2.262551e-01 -4.850680e-01 0.000000e+00)
14.54         	(-2.262552e-01 -4.850682e-01 0.000000e+00)
14.55         	(-2.262553e-01 -4.850685e-01 0.000000e+00)
14.56         	(-2.262554e-01 -4.850687e-01 0.000000e+00)
14.57         	(-2.262554e-01 -4.850690e-01 0.000000e+00)
14.58         	(-2.262555e-01 -4.850692e-01 0.000000e+00)
14.59         	(-2.262556e-01 -4.850695e-01 0.000000e+00)
14.6          	(-2.262557e-01 -4.850697e-01 0.000000e+00)
14.61         	(-2.262557e-01 -4.850700e-01 0.000000e+00)
14.62         	(-2.262558e-01 -4.850702e-01 0.000000e+00)
14.63         	(-2.262559e-01 -4.850704e-01 0.000000e+00)
14.64         	(-2.262560e-01 -4.850707e-01 0.000000e+00)
14.65         	(-2.262560e-01 -4.850709e-01 0.000000e+00)
14.66         	(-2.262561e-01 -4.850711e-01 0.000000e+00)
14.67         	(-2.262562e-01 -4.850714e-01 0.000000e+00)
14.68         	(-2.262562e-01 -4.850716e-01 0.000000e+00)
14.69         	(-2.262563e-01 -4.850718e-01 0.000000e+00)
14.7          	(-2.262564e-01 -4.850721e-01 0.000000e+00)
14.71         	(-2.262565e-01 -4.850723e-01 0.000000e+00)
14.72         	(-2.262565e-01 -4.850725e-01 0.000000e+00)
14.73         	(-2.262566e-01 -4.850728e-01 0.000000e+00)
14.74         	(-2.262567e-01 -4.850730e-01 0.000000e+00)
14.75         	(-2.262567e-01 -4.850732e-01 0.000000e+00)
14.76         	(-2.262568e-01 -4.850734e-01 0.000000e+00)
14.77         	(-2.262569e-01 -4.850737e-01 0.000000e+00)
14.78         	(-2.262569e-01 -4.850739e-01 0.000000e+00)
14.79         	(-2.262570e-01 -4.850741e-01 0.000000e+00)
14.8          	(-2.262571e-01 -4.850743e-01 0.000000e+00)
14.81         	(-2.262571e-01 -4.850745e-01 0.000000e+00)
14.82         	(-2.262572e-01 -4.850748e-01 0.000000e+00)
14.83         	(-2.262573e-01 -4.850750e-01 0.000000e+00)
14.84         	(-2.262573e-01 -4.850752e-01 0.000000e+00)
14.85         	(-2.262574e-01 -4.850754e-01 0.000000e+00)
14.86         	(-2.262575e-01 -4.850756e-01 0.000000e+00)
14.87         	(-2.262575e-01 -4.850758e-01 0.000000e+00)
14.88         	(-2.262576e-01 -4.850761e-01 0.000000e+00)
14.89         	(-2.262577e-01 -4.850763e-01 0.000000e+00)
14.9          	(-2.262577e-01 -4.850765e-01 0.000000e+00)
14.91         	(-2.262578e-01 -4.850767e-01 0.000000e+00)
14.92         	(-2.262578e-01 -4.850769e-01 0.000000e+00)
14.93         	(-2.262579e-01 -4.850771e-01 0.000000e+00)
14.94         	(-2.262580e-01 -4.850773e-01 0.000000e+00)
14.95         	(-2.262580e-01 -4.850775e-01 0.000000e+00)
14.96         	(-2.262581e-01 -4.850777e-01 0.000000e+00)
14.97         	(-2.262581e-01 -4.850779e-01 0.000000e+00)
14.98         	(-2.262582e-01 -4.850781e-01 0.000000e+00)
14.99         	(-2.262583e-01 -4.850783e-01 0.000000e+00)
15            	(-2.262583e-01 -4.850785e-01 0.000000e+00)
15.01         	(-2.262584e-01 -4.850787e-01 0.000000e+00)
15.02         	(-2.262585e-01 -4.850789e-01 0.000000e+00)
15.03         	(-2.262585e-01 -4.850791e-01 0.000000e+00)
15.04         	(-2.262586e-01 -4.850793e-01 0.000000e+00)
15.05         	(-2.262586e-01 -4.850795e-01 0.000000e+00)
15.06         	(-2.262587e-01 -4.850797e-01 0.000000e+00)
15.07         	(-2.262588e-01 -4.850799e-01 0.000000e+00)
15.08         	(-2.262588e-01 -4.850801e-01 0.000000e+00)
15.09         	(-2.262589e-01 -4.850803e-01 0.000000e+00)
15.1          	(-2.262589e-01 -4.850805e-01 0.000000e+00)
15.11         	(-2.262590e-01 -4.850807e-01 0.000000e+00)
15.12         	(-2.262590e-01 -4.850809e-01 0.000000e+00)
15.13         	(-2.262591e-01 -4.850811e-01 0.000000e+00)
15.14         	(-2.262592e-01 -4.850813e-01 0.000000e+00)
15.15         	(-2.262592e-01 -4.850814e-01 0.000000e+00)
15.16         	(-2.262593e-01 -4.850816e-01 0.000000e+00)
15.17         	(-2.262593e-01 -4.850818e-01 0.000000e+00)
15.18         	(-2.262594e-01 -4.850820e-01 0.000000e+00)
15.19         	(-2.262594e-01 -4.850822e-01 0.000000e+00)
15.2          	(-2.262595e-01 -4.850824e-01 0.000000e+00)
15.21         	(-2.262595e-01 -4.850825e-01 0.000000e+00)
15.22         	(-2.262596e-01 -4.850827e-01 0.000000e+00)
15.23         	(-2.262596e-01 -4.850829e-01 0.000000e+00)
15.24         	(-2.262597e-01 -4.850831e-01 0.000000e+00)
15.25         	(-2.262598e-01 -4.850833e-01 0.000000e+00)
15.26         	(-2.262598e-01 -4.850834e-01 0.000000e+00)
15.27         	(-2.262599e-01 -4.850836e-01 0.000000e+00)
15.28         	(-2.262599e-01 -4.850838e-01 0.000000e+00)
15.29         	(-2.262600e-01 -4.850840e-01 0.000000e+00)
15.3          	(-2.262600e-01 -4.850842e-01 0.000000e+00)
15.31         	(-2.262601e-01 -4.850843e-01 0.000000e+00)
15.32         	(-2.262601e-01 -4.850845e-01 0.000000e+00)
15.33         	(-2.262602e-01 -4.850847e-01 0.000000e+00)
15.34         	(-2.262602e-01 -4.850849e-01 0.000000e+00)
15.35         	(-2.262603e-01 -4.850850e-01 0.000000e+00)
15.36         	(-2.262603e-01 -4.850852e-01 0.000000e+00)
15.37         	(-2.262604e-01 -4.850854e-01 0.000000e+00)
15.38         	(-2.262604e-01 -4.850855e-01 0.000000e+00)
15.39         	(-2.262605e-01 -4.850857e-01 0.000000e+00)
15.4          	(-2.262605e-01 -4.850859e-01 0.000000e+00)
15.41         	(-2.262606e-01 -4.850860e-01 0.000000e+00)
15.42         	(-2.262606e-01 -4.850862e-01 0.000000e+00)
15.43         	(-2.262607e-01 -4.850864e-01 0.000000e+00)
15.44         	(-2.262607e-01 -4.850865e-01 0.000000e+00)
15.45         	(-2.262608e-01 -4.850867e-01 0.000000e+00)
15.46         	(-2.262608e-01 -4.850869e-01 0.000000e+00)
15.47         	(-2.262609e-01 -4.850870e-01 0.000000e+00)
15.48         	(-2.262609e-01 -4.850872e-01 0.000000e+00)
15.49         	(-2.262610e-01 -4.850873e-01 0.000000e+00)
15.5          	(-2.262610e-01 -4.850875e-01 0.000000e+00)
15.51         	(-2.262611e-01 -4.850877e-01 0.000000e+00)
15.52         	(-2.262611e-01 -4.850878e-01 0.000000e+00)
15.53         	(-2.262612e-01 -4.850880e-01 0.000000e+00)
15.54         	(-2.262612e-01 -4.850881e-01 0.000000e+00)
15.55         	(-2.262613e-01 -4.850883e-01 0.000000e+00)
15.56         	(-2.262613e-01 -4.850884e-01 0.000000e+00)
15.57         	(-2.262614e-01 -4.850886e-01 0.000000e+00)
15.58         	(-2.262614e-01 -4.850888e-01 0.000000e+00)
15.59         	(-2.262614e-01 -4.850889e-01 0.000000e+00)
15.6          	(-2.262615e-01 -4.850891e-01 0.000000e+00)
15.61         	(-2.262615e-01 -4.850892e-01 0.000000e+00)
15.62         	(-2.262616e-01 -4.850894e-01 0.000000e+00)
15.63         	(-2.262616e-01 -4.850895e-01 0.000000e+00)
15.64         	(-2.262617e-01 -4.850897e-01 0.000000e+00)
15.65         	(-2.262617e-01 -4.850898e-01 0.000000e+00)
15.66         	(-2.262618e-01 -4.850900e-01 0.000000e+00)
15.67         	(-2.262618e-01 -4.850901e-01 0.000000e+00)
15.68         	(-2.262618e-01 -4.850903e-01 0.000000e+00)
15.69         	(-2.262619e-01 -4.850904e-01 0.000000e+00)
15.7          	(-2.262619e-01 -4.850906e-01 0.000000e+00)
15.71         	(-2.262620e-01 -4.850907e-01 0.000000e+00)
15.72         	(-2.262620e-01 -4.850908e-01 0.000000e+00)
15.73         	(-2.262621e-01 -4.850910e-01 0.000000e+00)
15.74         	(-2.262621e-01 -4.850911e-01 0.000000e+00)
15.75         	(-2.262621e-01 -4.850913e-01 0.000000e+00)
15.76         	(-2.262622e-01 -4.850914e-01 0.000000e+00)
15.77         	(-2.262622e-01 -4.850916e-01 0.000000e+00)
15.78         	(-2.262623e-01 -4.850917e-01 0.000000e+00)
15.79         	(-2.262623e-01 -4.850918e-01 0.000000e+00)
15.8          	(-2.262624e-01 -4.850920e-01 0.000000e+00)
15.81         	(-2.262624e-01 -4.850921e-01 0.000000e+00)
15.82         	(-2.262624e-01 -4.850923e-01 0.000000e+00)
15.83         	(-2.262625e-01 -4.850924e-01 0.000000e+00)
15.84         	(-2.262625e-01 -4.850925e-01 0.000000e+00)
15.85         	(-2.262626e-01 -4.850927e-01 0.000000e+00)
15.86         	(-2.262626e-01 -4.850928e-01 0.000000e+00)
15.87         	(-2.262626e-01 -4.850929e-01 0.000000e+00)
15.88         	(-2.262627e-01 -4.850931e-01 0.000000e+00)
15.89         	(-2.262627e-01 -4.850932e-01 0.000000e+00)
15.9          	(-2.262628e-01 -4.850933e-01 0.000000e+00)
15.91         	(-2.262628e-01 -4.850935e-01 0.000000e+00)
15.92         	(-2.262628e-01 -4.850936e-01 0.000000e+00)
15.93         	(-2.262629e-01 -4.850937e-01 0.000000e+00)
15.94         	(-2.262629e-01 -4.850939e-01 0.000000e+00)
15.95         	(-2.262629e-01 -4.850940e-01 0.000000e+00)
15.96         	(-2.262630e-01 -4.850941e-01 0.000000e+00)
15.97         	(-2.262630e-01 -4.850943e-01 0.000000e+00)
15.98         	(-2.262631e-01 -4.850944e-01 0.000000e+00)
15.99         	(-2.262631e-01 -4.850945e-01 0.000000e+00)
16            	(-2.262631e-01 -4.850946e-01 0.000000e+00)
16.01         	(-2.262632e-01 -4.850948e-01 0.000000e+00)
16.02         	(-2.262632e-01 -4.850949e-01 0.000000e+00)
16.03         	(-2.262633e-01 -4.850950e-01 0.000000e+00)
16.04         	(-2.262633e-01 -4.850951e-01 0.000000e+00)
16.05         	(-2.262633e-01 -4.850953e-01 0.000000e+00)
16.06         	(-2.262634e-01 -4.850954e-01 0.000000e+00)
16.07         	(-2.262634e-01 -4.850955e-01 0.000000e+00)
16.08         	(-2.262634e-01 -4.850956e-01 0.000000e+00)
16.09         	(-2.262635e-01 -4.850958e-01 0.000000e+00)
16.1          	(-2.262635e-01 -4.850959e-01 0.000000e+00)
16.11         	(-2.262635e-01 -4.850960e-01 0.000000e+00)
16.12         	(-2.262636e-01 -4.850961e-01 0.000000e+00)
16.13         	(-2.262636e-01 -4.850962e-01 0.000000e+00)
16.14         	(-2.262636e-01 -4.850964e-01 0.000000e+00)
16.15         	(-2.262637e-01 -4.850965e-01 0.000000e+00)
16.16         	(-2.262637e-01 -4.850966e-01 0.000000e+00)
16.17         	(-2.262638e-01 -4.850967e-01 0.000000e+00)
16.18         	(-2.262638e-01 -4.850968e-01 0.000000e+00)
16.19         	(-2.262638e-01 -4.850970e-01 0.000000e+00)
16.2          	(-2.262638e-01 -4.850971e-01 0.000000e+00)
16.21         	(-2.262639e-01 -4.850972e-01 0.000000e+00)
16.22         	(-2.262639e-01 -4.850973e-01 0.000000e+00)
16.23         	(-2.262640e-01 -4.850974e-01 0.000000e+00)
16.24         	(-2.262640e-01 -4.850975e-01 0.000000e+00)
16.25         	(-2.262640e-01 -4.850976e-01 0.000000e+00)
16.26         	(-2.262641e-01 -4.850978e-01 0.000000e+00)
16.27         	(-2.262641e-01 -4.850979e-01 0.000000e+00)
16.28         	(-2.262641e-01 -4.850980e-01 0.000000e+00)
16.29         	(-2.262641e-01 -4.850981e-01 0.000000e+00)
16.3          	(-2.262642e-01 -4.850982e-01 0.000000e+00)
16.31         	(-2.262642e-01 -4.850983e-01 0.000000e+00)
16.32         	(-2.262643e-01 -4.850984e-01 0.000000e+00)
16.33         	(-2.262643e-01 -4.850985e-01 0.000000e+00)
16.34         	(-2.262643e-01 -4.850986e-01 0.000000e+00)
16.35         	(-2.262643e-01 -4.850988e-01 0.000000e+00)
16.36         	(-2.262644e-01 -4.850989e-01 0.000000e+00)
16.37         	(-2.262644e-01 -4.850990e-01 0.000000e+00)
16.38         	(-2.262644e-01 -4.850991e-01 0.000000e+00)
16.39         	(-2.262645e-01 -4.850992e-01 0.000000e+00)
16.4          	(-2.262645e-01 -4.850993e-01 0.000000e+00)
16.41         	(-2.262645e-01 -4.850994e-01 0.000000e+00)
16.42         	(-2.262646e-01 -4.850995e-01 0.000000e+00)
16.43         	(-2.262646e-01 -4.850996e-01 0.000000e+00)
16.44         	(-2.262646e-01 -4.850997e-01 0.000000e+00)
16.45         	(-2.262647e-01 -4.850998e-01 0.000000e+00)
16.46         	(-2.262647e-01 -4.850999e-01 0.000000e+00)
16.47         	(-2.262647e-01 -4.851000e-01 0.000000e+00)
16.48         	(-2.262648e-01 -4.851001e-01 0.000000e+00)
16.49         	(-2.262648e-01 -4.851002e-01 0.000000e+00)
16.5          	(-2.262648e-01 -4.851003e-01 0.000000e+00)
16.51         	(-2.262648e-01 -4.851004e-01 0.000000e+00)
16.52         	(-2.262649e-01 -4.851005e-01 0.000000e+00)
16.53         	(-2.262649e-01 -4.851006e-01 0.000000e+00)
16.54         	(-2.262649e-01 -4.851007e-01 0.000000e+00)
16.55         	(-2.262650e-01 -4.851008e-01 0.000000e+00)
16.56         	(-2.262650e-01 -4.851009e-01 0.000000e+00)
16.57         	(-2.262650e-01 -4.851010e-01 0.000000e+00)
16.58         	(-2.262650e-01 -4.851011e-01 0.000000e+00)
16.59         	(-2.262651e-01 -4.851012e-01 0.000000e+00)
16.6          	(-2.262651e-01 -4.851013e-01 0.000000e+00)
16.61         	(-2.262651e-01 -4.851014e-01 0.000000e+00)
16.62         	(-2.262652e-01 -4.851015e-01 0.000000e+00)
16.63         	(-2.262652e-01 -4.851016e-01 0.000000e+00)
16.64         	(-2.262652e-01 -4.851017e-01 0.000000e+00)
16.65         	(-2.262652e-01 -4.851018e-01 0.000000e+00)
16.66         	(-2.262653e-01 -4.851019e-01 0.000000e+00)
16.67         	(-2.262653e-01 -4.851020e-01 0.000000e+00)
16.68         	(-2.262653e-01 -4.851021e-01 0.000000e+00)
16.69         	(-2.262653e-01 -4.851022e-01 0.000000e+00)
16.7          	(-2.262654e-01 -4.851022e-01 0.000000e+00)
16.71         	(-2.262654e-01 -4.851023e-01 0.000000e+00)
16.72         	(-2.262654e-01 -4.851024e-01 0.000000e+00)
